date,ETHBTC open,BTCUSDT open,ETHUSDT open,BNBUSDT open,ADAUSDT open,XRPUSDT open,TRXUSDT open,ETCUSDT open,MATICUSDT open,FTMUSDT open,DOGEUSDT open,BTCBUSD open,BUSDUSDT open,ETHBUSD open,SOLUSDT open,MANAUSDT open,SANDUSDT open,DOTUSDT open,LUNABUSD open,LUNAUSDT open,EGLDUSDT open,AVAXUSDT open,NEARUSDT open,SLPBUSD open,SLPUSDT open,SHIBUSDT open,SHIBBUSD open,GALAUSDT open,BETAUSDT open,SLPTRY open,ETHBTC high,BTCUSDT high,ETHUSDT high,BNBUSDT high,ADAUSDT high,XRPUSDT high,TRXUSDT high,ETCUSDT high,MATICUSDT high,FTMUSDT high,DOGEUSDT high,BTCBUSD high,BUSDUSDT high,ETHBUSD high,SOLUSDT high,MANAUSDT high,SANDUSDT high,DOTUSDT high,LUNABUSD high,LUNAUSDT high,EGLDUSDT high,AVAXUSDT high,NEARUSDT high,SLPBUSD high,SLPUSDT high,SHIBUSDT high,SHIBBUSD high,GALAUSDT high,BETAUSDT high,SLPTRY high,ETHBTC low,BTCUSDT low,ETHUSDT low,BNBUSDT low,ADAUSDT low,XRPUSDT low,TRXUSDT low,ETCUSDT low,MATICUSDT low,FTMUSDT low,DOGEUSDT low,BTCBUSD low,BUSDUSDT low,ETHBUSD low,SOLUSDT low,MANAUSDT low,SANDUSDT low,DOTUSDT low,LUNABUSD low,LUNAUSDT low,EGLDUSDT low,AVAXUSDT low,NEARUSDT low,SLPBUSD low,SLPUSDT low,SHIBUSDT low,SHIBBUSD low,GALAUSDT low,BETAUSDT low,SLPTRY low,ETHBTC close,BTCUSDT close,ETHUSDT close,BNBUSDT close,ADAUSDT close,XRPUSDT close,TRXUSDT close,ETCUSDT close,MATICUSDT close,FTMUSDT close,DOGEUSDT close,BTCBUSD close,BUSDUSDT close,ETHBUSD close,SOLUSDT close,MANAUSDT close,SANDUSDT close,DOTUSDT close,LUNABUSD close,LUNAUSDT close,EGLDUSDT close,AVAXUSDT close,NEARUSDT close,SLPBUSD close,SLPUSDT close,SHIBUSDT close,SHIBBUSD close,GALAUSDT close,BETAUSDT close,SLPTRY close,ETHBTC volume,BTCUSDT volume,ETHUSDT volume,BNBUSDT volume,ADAUSDT volume,XRPUSDT volume,TRXUSDT volume,ETCUSDT volume,MATICUSDT volume,FTMUSDT volume,DOGEUSDT volume,BTCBUSD volume,BUSDUSDT volume,ETHBUSD volume,SOLUSDT volume,MANAUSDT volume,SANDUSDT volume,DOTUSDT volume,LUNABUSD volume,LUNAUSDT volume,EGLDUSDT volume,AVAXUSDT volume,NEARUSDT volume,SLPBUSD volume,SLPUSDT volume,SHIBUSDT volume,SHIBBUSD volume,GALAUSDT volume,BETAUSDT volume,SLPTRY volume
2018-08-05,0.05806400,7009.84000000,407.21000000,13.86630000,0.12622000,0.42984000,0.02879000,16.45720000,0.00263000,0.03590000,0.00449000,9881.43000000,238.70000000,175.00000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.05855000,7089.87000000,413.24000000,13.94990000,0.13130000,0.43705000,0.03059000,17.85000000,0.01052000,0.04500000,0.00460000,10305.58000000,306.09630000,177.89000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.05766400,6882.29000000,400.16000000,13.22240000,0.12440000,0.42705000,0.02810000,16.21000000,0.00263000,0.03000000,0.00355000,9828.59000000,0.00050000,171.87000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.05816000,7024.19000000,408.79000000,13.64000000,0.13024000,0.43450000,0.03025000,17.68700000,0.00545000,0.03240000,0.00387010,10254.92000000,1.00000000,174.29000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,90958.49200000,32894.84978200,158913.77206000,1181522.98000000,96484560.40000000,34962084.20000000,628989651.80000000,1485329.11000000,2251813333.70000000,767242774.60000000,1928297660.00000000,1.05104800,157497.51000000,460.13617000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2018-08-06,0.05816000,7024.19000000,408.77000000,13.64070000,0.13050000,0.43437000,0.03026000,17.68690000,0.00263000,0.03590000,0.00449000,9881.43000000,238.70000000,175.00000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.05870000,7160.00000000,413.28000000,13.97500000,0.13618000,0.43699000,0.03109000,18.78990000,0.01052000,0.04500000,0.00460000,10305.58000000,306.09630000,177.89000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.05765800,6821.00000000,397.08000000,13.46880000,0.12644000,0.40127000,0.02868000,17.12730000,0.00263000,0.03000000,0.00355000,9828.59000000,0.00050000,171.87000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.05840000,6934.82000000,405.28000000,13.69980000,0.12937000,0.41290000,0.02912000,18.70050000,0.00545000,0.03240000,0.00387010,10254.92000000,1.00000000,174.29000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,103169.84900000,32760.19164300,166496.42465000,1401653.22000000,103522434.80000000,40578992.90000000,813018411.60000000,2117990.67000000,2251813333.70000000,767242774.60000000,1928297660.00000000,1.05104800,157497.51000000,460.13617000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2018-08-07,0.05840000,6935.00000000,405.19000000,13.69880000,0.12937000,0.41328000,0.02914000,18.70050000,0.00263000,0.03590000,0.00449000,9881.43000000,238.70000000,175.00000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.05865000,7150.46000000,412.76000000,13.85000000,0.13227000,0.41567000,0.02995000,20.80160000,0.01052000,0.04500000,0.00460000,10305.58000000,306.09630000,177.89000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.05527400,6670.00000000,369.19000000,13.07350000,0.12252000,0.37387000,0.02739000,16.66000000,0.00263000,0.03000000,0.00355000,9828.59000000,0.00050000,171.87000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.05627600,6720.06000000,378.21000000,13.14880000,0.12365000,0.37863000,0.02766000,17.30000000,0.00545000,0.03240000,0.00387010,10254.92000000,1.00000000,174.29000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,131323.96500000,45438.47350100,207706.11078000,1138776.83000000,117382777.30000000,41157252.56000000,869392315.30000000,4712762.71000000,2251813333.70000000,767242774.60000000,1928297660.00000000,1.05104800,157497.51000000,460.13617000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2018-08-08,0.05627600,6720.63000000,378.20000000,13.14860000,0.12380000,0.37863000,0.02767000,17.30010000,0.00263000,0.03590000,0.00449000,9881.43000000,238.70000000,175.00000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.05754800,6721.54000000,380.42000000,13.16880000,0.12387000,0.37863000,0.02768000,17.30010000,0.01052000,0.04500000,0.00460000,10305.58000000,306.09630000,177.89000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.05545400,6123.00000000,347.25000000,11.95000000,0.10855000,0.31928000,0.02325000,14.51000000,0.00263000,0.03000000,0.00355000,9828.59000000,0.00050000,171.87000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.05656000,6285.00000000,355.48000000,12.14890000,0.11292000,0.33171000,0.02428000,15.14130000,0.00545000,0.03240000,0.00387010,10254.92000000,1.00000000,174.29000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,135726.76200000,59550.53631900,275047.10788000,1477830.56000000,165723801.65000000,72393008.15000000,1089655190.10000000,2983380.94000000,2251813333.70000000,767242774.60000000,1928297660.00000000,1.05104800,157497.51000000,460.13617000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2018-08-09,0.05656000,6283.27000000,355.48000000,12.14890000,0.11281000,0.33197000,0.02426000,15.14990000,0.00263000,0.03590000,0.00449000,9881.43000000,238.70000000,175.00000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.05718800,6622.81000000,369.90000000,12.87690000,0.12631000,0.35799000,0.02645000,15.47070000,0.01052000,0.04500000,0.00460000,10305.58000000,306.09630000,177.89000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.05541000,6178.60000000,350.51000000,12.04080000,0.11272000,0.32800000,0.02348000,14.29810000,0.00263000,0.03000000,0.00355000,9828.59000000,0.00050000,171.87000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.05567700,6529.79000000,363.30000000,12.76540000,0.12213000,0.34410000,0.02551000,15.01760000,0.00545000,0.03240000,0.00387010,10254.92000000,1.00000000,174.29000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,121047.69800000,51941.18511100,244268.20567000,1392084.49000000,177290775.90000000,51832840.70000000,892745829.00000000,1630680.22000000,2251813333.70000000,767242774.60000000,1928297660.00000000,1.05104800,157497.51000000,460.13617000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2018-08-10,0.05562900,6529.79000000,363.21000000,12.76980000,0.12213000,0.34410000,0.02551000,15.01760000,0.00263000,0.03590000,0.00449000,9881.43000000,238.70000000,175.00000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.05651300,6575.88000000,365.87000000,12.82490000,0.12380000,0.34689000,0.02597000,15.33000000,0.01052000,0.04500000,0.00460000,10305.58000000,306.09630000,177.89000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.05364500,6026.39000000,325.95000000,11.69120000,0.11132000,0.31236000,0.02310000,14.03000000,0.00263000,0.03000000,0.00355000,9828.59000000,0.00050000,171.87000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.05396800,6144.01000000,331.81000000,12.14720000,0.11485000,0.31897000,0.02362000,14.25690000,0.00545000,0.03240000,0.00387010,10254.92000000,1.00000000,174.29000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,139655.61100000,59034.97490200,264274.13378000,1321748.93000000,163283852.60000000,39269097.20000000,958839673.20000000,839857.70000000,2251813333.70000000,767242774.60000000,1928297660.00000000,1.05104800,157497.51000000,460.13617000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2018-08-11,0.05402800,6148.13000000,331.88000000,12.13870000,0.11461000,0.31897000,0.02366000,14.25670000,0.00263000,0.03590000,0.00449000,9881.43000000,238.70000000,175.00000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.05416900,6488.00000000,332.98000000,12.16660000,0.11633000,0.32008000,0.02385000,14.28710000,0.01052000,0.04500000,0.00460000,10305.58000000,306.09630000,177.89000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.04966900,5971.00000000,304.45000000,11.30000000,0.10713000,0.28740000,0.02167000,12.40030000,0.00263000,0.03000000,0.00355000,9828.59000000,0.00050000,171.87000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.05099600,6232.35000000,317.69000000,11.69720000,0.11022000,0.29784000,0.02213000,13.14360000,0.00545000,0.03240000,0.00387010,10254.92000000,1.00000000,174.29000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,173695.18300000,47133.41855500,335634.67243000,951206.61000000,132856521.30000000,48724318.70000000,900529916.40000000,952822.39000000,2251813333.70000000,767242774.60000000,1928297660.00000000,1.05104800,157497.51000000,460.13617000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2018-08-12,0.05099400,6222.55000000,317.49000000,11.69000000,0.11022000,0.29708000,0.02215000,13.19850000,0.00263000,0.03590000,0.00449000,9881.43000000,238.70000000,175.00000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.05158300,6472.30000000,327.13000000,11.87350000,0.11450000,0.30938000,0.02349000,13.63420000,0.01052000,0.04500000,0.00460000,10305.58000000,306.09630000,177.89000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.05018900,6130.00000000,313.42000000,11.35030000,0.10859000,0.29401000,0.02200000,12.80000000,0.00263000,0.03000000,0.00355000,9828.59000000,0.00050000,171.87000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.05038200,6308.33000000,317.89000000,11.79990000,0.11153000,0.29547000,0.02248000,13.18440000,0.00545000,0.03240000,0.00387010,10254.92000000,1.00000000,174.29000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,119707.87900000,38567.77071200,135524.79994000,827641.80000000,84899955.50000000,35382260.60000000,794533232.90000000,628718.55000000,2251813333.70000000,767242774.60000000,1928297660.00000000,1.05104800,157497.51000000,460.13617000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2018-08-13,0.05038900,6308.56000000,317.96000000,11.79990000,0.11152000,0.29575000,0.02246000,13.18910000,0.00263000,0.03590000,0.00449000,9881.43000000,238.70000000,175.00000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.05053100,6545.00000000,321.99000000,11.88990000,0.11415000,0.30900000,0.02278000,13.45000000,0.01052000,0.04500000,0.00460000,10305.58000000,306.09630000,177.89000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.04500000,6145.04000000,280.68000000,10.11000000,0.10100000,0.27127000,0.01885000,11.85080000,0.00263000,0.03000000,0.00355000,9828.59000000,0.00050000,171.87000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.04540000,6246.35000000,283.81000000,10.25760000,0.10104000,0.27430000,0.01909000,11.90000000,0.00545000,0.03240000,0.00387010,10254.92000000,1.00000000,174.29000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,193486.23700000,53895.82878300,307713.22214000,1263311.00000000,117825288.07000000,43767335.34000000,955173349.80000000,2306175.13000000,2251813333.70000000,767242774.60000000,1928297660.00000000,1.05104800,157497.51000000,460.13617000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2018-08-14,0.04540000,6248.25000000,283.81000000,10.29300000,0.10102000,0.27430000,0.01906000,11.90000000,0.00263000,0.03590000,0.00449000,9881.43000000,238.70000000,175.00000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.04544500,6250.33000000,283.81000000,10.32850000,0.10113000,0.27732000,0.02201000,11.96870000,0.01052000,0.04500000,0.00460000,10305.58000000,306.09630000,177.89000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.04194100,5880.00000000,250.00000000,8.53180000,0.08400000,0.24672000,0.01600000,10.08810000,0.00263000,0.03000000,0.00355000,9828.59000000,0.00050000,171.87000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.04500800,6188.08000000,278.41000000,9.39990000,0.09350000,0.27250000,0.01858000,11.77000000,0.00545000,0.03240000,0.00387010,10254.92000000,1.00000000,174.29000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,255705.01400000,50186.74509100,485174.37541000,1778627.02000000,178829259.07000000,56101899.00000000,997605288.30000000,2621615.00000000,2251813333.70000000,767242774.60000000,1928297660.00000000,1.05104800,157497.51000000,460.13617000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2018-08-15,0.04501000,6188.08000000,278.47000000,9.39990000,0.09350000,0.27280000,0.01867000,11.77000000,0.00263000,0.03590000,0.00449000,9881.43000000,238.70000000,175.00000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.04636900,6609.00000000,304.45000000,10.65000000,0.10131000,0.30234000,0.02074000,13.75000000,0.01052000,0.04500000,0.00460000,10305.58000000,306.09630000,177.89000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.04420700,6172.11000000,276.30000000,9.33280000,0.09339000,0.27280000,0.01857000,11.58420000,0.00263000,0.03000000,0.00355000,9828.59000000,0.00050000,171.87000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.04483600,6267.16000000,281.12000000,9.50490000,0.09361000,0.28039000,0.01918000,13.24590000,0.00545000,0.03240000,0.00387010,10254.92000000,1.00000000,174.29000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,199063.02700000,68806.68702600,438620.64156000,2056703.08000000,184857078.80000000,72676585.20000000,1235615851.50000000,2886277.83000000,2251813333.70000000,767242774.60000000,1928297660.00000000,1.05104800,157497.51000000,460.13617000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
2018-08-16,0.04488000,6265.27000000,281.46000000,9.50480000,0.09361000,0.28000000,0.01919000,13.20010000,0.00263000,0.03590000,0.00449000,9881.43000000,238.70000000,175.00000000,2.85000000,0.05363000,0.00833300,2.09000000,0.53880000,0.53970000,19.71000000,0.85000000,1.30000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.68520000,0.04630000,6480.00000000,298.60000000,10.00000000,0.09820000,0.30184000,0.01997000,14.95000000,0.01052000,0.04500000,0.00460000,10305.58000000,306.09630000,177.89000000,3.52080000,0.12000000,0.09471000,4.44000000,0.60000000,0.53970000,35.00000000,7.00000000,1.88000000,0.36170000,0.35700000,0.00005000,0.00004900,0.07805000,4.75000000,0.73520000,0.04457500,6205.60000000,277.55000000,9.35490000,0.09138000,0.27550000,0.01884000,12.82870000,0.00263000,0.03000000,0.00355000,9828.59000000,0.00050000,171.87000000,2.84330000,0.05363000,0.00833300,2.00000000,0.49460000,0.40100000,16.70800000,0.85000000,1.05000000,0.11250000,0.11280000,0.00001412,0.00001411,0.02103000,0.06001000,0.67970000,0.04542400,6311.75000000,287.17000000,9.78880000,0.09460000,0.29142000,0.01931000,13.89660000,0.00545000,0.03240000,0.00387010,10254.92000000,1.00000000,174.29000000,3.29850000,0.05822000,0.06599700,3.10000000,0.50710000,0.43140000,17.75200000,5.31930000,1.16850000,0.21700000,0.21660000,0.00003466,0.00003468,0.04721000,3.23000000,0.73400000,143433.96900000,48515.25461800,235665.25510000,1015018.47000000,124134745.30000000,46325561.50000000,766532158.30000000,4114710.24000000,2251813333.70000000,767242774.60000000,1928297660.00000000,1.05104800,157497.51000000,460.13617000,1552384.78000000,14196664.70000000,989575855.00000000,6039881.97000000,2883391.97000000,2884153.28000000,1122432.92300000,31441883.16000000,33930218.86000000,323655555.00000000,1718434562.00000000,95302311917668.00,12848964269758.00,5474434186.00000000,334952990.00000000,2520527.00000000
